Met ID,URL
10967,https://images.metmuseum.org/CRDImages/ad/original/ap49.166.jpg
10968,https://images.metmuseum.org/CRDImages/ad/original/ap73.5.jpg
10975,https://images.metmuseum.org/CRDImages/ad/original/ap03.31.jpg
10976,https://images.metmuseum.org/CRDImages/ad/original/ap25.110.50.jpg
14472,https://images.metmuseum.org/CRDImages/ad/original/DT2030.jpg
20129,https://images.metmuseum.org/CRDImages/ad/original/DP219245.jpg
10984,https://images.metmuseum.org/CRDImages/ad/original/ap12.64.jpg
10988,https://images.metmuseum.org/CRDImages/ad/original/ap55.111.10.jpg
10989,https://images.metmuseum.org/CRDImages/ad/original/ap25.156.jpg
10990,https://images.metmuseum.org/CRDImages/ad/original/ap20.75.jpg
10991,https://images.metmuseum.org/CRDImages/ad/original/ap54.51.jpg
10993,https://images.metmuseum.org/CRDImages/ad/original/DT243651.jpg
10994,https://images.metmuseum.org/CRDImages/ad/original/DT2047.jpg
10995,https://images.metmuseum.org/CRDImages/ad/original/DT10673.jpg
10996,https://images.metmuseum.org/CRDImages/ad/original/ap67.155.1.jpg
10997,https://images.metmuseum.org/CRDImages/ad/original/DT2046.jpg
11006,https://images.metmuseum.org/CRDImages/ad/original/DT11076.jpg
11007,https://images.metmuseum.org/CRDImages/ad/original/ap1973.14.3.jpg
11008,https://images.metmuseum.org/CRDImages/ad/original/ap21.115.2.jpg
13454,https://images.metmuseum.org/CRDImages/ad/original/DP135399.jpg
11011,https://images.metmuseum.org/CRDImages/ad/original/DP-15991-001.jpg
11012,https://images.metmuseum.org/CRDImages/ad/original/ap09.214.2.jpg
11020,https://images.metmuseum.org/CRDImages/ad/original/DT229630.jpg
13368,https://images.metmuseum.org/CRDImages/ad/original/DT9040.jpg
11042,https://images.metmuseum.org/CRDImages/ad/original/ap54.90.32.jpg
11050,https://images.metmuseum.org/CRDImages/ad/original/DP248013.jpg
11051,https://images.metmuseum.org/CRDImages/ad/original/DT9511.jpg
11052,https://images.metmuseum.org/CRDImages/ad/original/DT2080.jpg
11053,https://images.metmuseum.org/CRDImages/ad/original/DT2050.jpg
